word,count
family from,2
i'm him,2
now shit,2
anymore how,2
not check,2
wrong guess,2
family closer,2
closer much,2
closer all,2
anymore guess,2
need family,2
always saw,2
business with,2
side you're,2
pride aside,2
me guess,2
and chose,2
so predictable,2
whats going,2
someone up,2
i'm realizing,2
tryna sell,2
moving i,2
phones off,2
house taking,2
the stride,2
stride got,2
shit going,2
six cooking,2
cooking with,2
still awake,2
streets down,2
of atlanta,2
in magic,2
6 god,2
amazing grace,2
woo they,2
one again,2
again woo,2
here dog,2
my funds,2
tho i,2
dog oh,2
back dog,2
god even,2
finding yourself,2
them feel,2
you singing,2
a c-4,2
poland a,2
crew oh,2
all took,2
desire for,2
there's times,2
my soldiers,2
the looks,2
faces all,2
clique about,2
talking on,2
low but,2
with in,2
camera it,2
camera don't,2
your knight,2
knight in,2
shining armour,2
armour all,2
ah ooh,2
ooh finally,2
i'll ease,2
ooh soft,2
your loves,2
loves desire,2
scene she,2
be tired,2
yours if,2
her ex,2
juice like,2
do him,2
through quick,2
quick quick,2
all no,2
call i'm,2
trip i'm,2
i'ma dog,2
dog i'm,2
heat baby,2
a hog,2
p a,2
a motherf***in,2
hard b,2
minute it's,2
ends til,2
to line,2
ain't told,2
ends we,2
must've went,2
man way,2
couldn't have,2
dance watch,2
em about,2
been about,2
never spent,2
gat i,2
ounce of,2
yeh we,2
phone you're,2
kendrick lamar,2
music business,2
an addiction,2
your palm,2
on standby,2
no doors,2
alive then,2
missy damn,2
he damn,2
timbaland he,2
ooh missy,2
m-i to,2
the s-s,2
s-s they,2
car's the,2
i flex,2
pie but,2
damn chill,2
chill for,2
good hit,2
get smoking,2
this hay,2
hay nigga,2
dollar dank,2
dank dank,2
dank and,2
a s-l-k,2
s-l-k what,2
a 348,2
348 what,2
what 9,2
9 uh,2
uh two,2
two bad,2
bad niggas,2
bay-ay twelve,2
twelve blunts,2
blunts a,2
chillin on,2
bay bay,2
bay who,2
y'all is,2
with mis,2
mis mis,2
mis you,2
to dis,2
dis you,2
shit free,2
ill 1,2
to 12,2
ill creators,2
creators just,2
i hee,2
hee they,2
i hee-haw,2
hee-haw cuz,2
much doe,2
doe you,2
here fo,2
fo see,2
other yes,2
like missy,2
so hit,2
the witness,2
sure gets,2
gets dick,2
what a-heh,2
a-heh missy,2
missy hey,2
yo timbaland,2
just sue,2
sue dance,2
bit you,2
my boogie,2
boogie on,2
gotta rhyme,2
rhyme through,2
whole track,2
banging by,2
self know,2
saying uh,2
repeat x5,2
x5 ooh,2
wanna they,2
head banga,2
banga hit,2
me gimme,2
hottest round,2
y'all mother-ooh,2
mother-ooh y'all,2
i'm lasting,2
lasting twenty,2
twenty rounds,2
then biggie-biggie-bounce,2
biggie-biggie-bounce i,2
i sw-sw-switch,2
sw-sw-switch my,2
style holla,2
holla people,2
round now,2
people jump,2
jump around,2
on who's,2
bitch people,2
timbaland been,2
since twenty,2
ago what,2
dealio now,2
drilly yo,2
battle then,2
know holla,2
holla gotta,2
now sweat,2
radio shook,2
shook like,2
gun go,2
on quiet,2
quiet shhh,2
shhh hush,2
hush your,2
mouth silence,2
silence when,2
out spit,2
spit sound,2
face open,2
mouth give,2
taste holla,2
holla ain't,2
me copywritten,2
copywritten so,2
don't copy,2
it sloppy-ly,2
sloppy-ly and,2
me loud,2
proud missy,2
best around,2
crazy style,2
style go,2
house misdemeanors,2
scoop man,2
cute face,2
waist thick,2
blue lights,2
sight no,2
sow it,2
goin hit,2
off tha,2
wall cause,2
beat till,2
somebody by,2
by da,2
da waist,2
waist den,2
den uh,2
in dey,2
dey face,2
wait do,2
everybody lets,2
da house,2
left girl,2
go should,2
go lets,2
so faded,2
faded no,2
exaggeration backs,2
backs breakin,2
breakin like,2
a percolation,2
percolation boys,2
yard for,2
some hip,2
hip spankin,2
spankin where,2
matrix can't,2
chicks been,2
fakin ya'll,2
ya'll still,2
still sleep,2
sleep better,2
stay awakened,2
awakened hot,2
hot new,2
dope move,2
them think,2
drinkin head,2
don't collect,2
collect that,2
that though,2
better huddle,2
huddle up,2
the beat's,2
beat's so,2
cold pop,2
that cock,2
and reload,2
reload this,2
hole boys,2
back playa,2
playa did,2
you peep,2
peep that,2
small stack,2
stack playa,2
mac make,2
wanna eat,2
like m-m-m-m-m,2
m-m-m-m-m yak,2
yak it,2
the yak,2
yak junk,2
junk in,2
trunk make,2
you pumps,2
bump girls,2
fun make,2
tongue the,2
like liquid,2
liquid drip,2
business click,2
click get,2
picture herm,2
herm s,2
s trismegistus,2
trismegistus witness,2
witness and,2
lifted basic,2
basic nigga,2
basement shape,2
shape shift,2
shift nigga,2
spaceship false,2
false oh-nah-nah-nah,2
oh-nah-nah-nah i,2
than ya'll,2
ya'll so,2
i balance,2
balance the,2
almighty yellow,2
yellow star,2
star god,2
god lyrically,2
lyrically i'm,2
i'm optimus,2
optimus prime,2
prime look,2
drive look,2
by smoke,2
the joke's,2
joke's on,2
a mason,2
mason in,2
on occasion,2
occasion the,2
like kak-a-rak-a-rak-rak-a-rak-a-rak,2
kak-a-rak-a-rak-rak-a-rak-a-rak make,2
new track,2
crack give,2
a slap,2
slap appetizer,2
appetizer and,2
and smack,2
smack i'm,2
fat in,2
all collapse,2
collapse yeah,2
rap they,2
boys wanna,2
cat got,2
new idea,2
idea let,2
so futuristic,2
futuristic big,2
big lips,2
big hips,2
hips body,2
a bisque,2
bisque i'm,2
different rippin,2
rippin shit,2
shit microphone,2
microphone grippin,2
grippin it,2
gettin these,2
these benjamins,2
benjamins new,2
car whippin,2
whippin it,2
ya'll man,2
who none,2
are blah-blah-blah,2
blah-blah-blah you,2
go rewrite,2
rewrite your,2
your bars,2
bars shawty,2
from shawty,2
joint me,2
rain hits,2
and inhale,2
inhale cough,2
cough me,2
some indo,2
indo me,2
timbaland ooh,2
a jangle,2
jangle we,2
tight that,2
styles tango,2
tango sway,2
sway on,2
on dosie-do,2
dosie-do like,2
loco singing,2
singing can,2
get kinky,2
kinky tonight,2
like coco,2
coco so-so,2
so-so you,2
my yo-yo,2
yo-yo i,2
hydro on,2
the dee-low,2
dee-low i,2
window beep,2
beep who,2
jeep vroom,2
vroom i'm,2
driving to,2
beach top,2
down loud,2
loud sounds,2
sounds see,2
peeps give,2
them pounds,2
pounds now,2
timothy me,2
shame uh-huh,2
uh-huh i,2
the armor-all,2
armor-all to,2
stain oh,2
missy try,2
maintain icky-icky-icky-icky-icky-icky-icky,2
icky-icky-icky-icky-icky-icky-icky i,2
wind five,2
ten begin,2
on hill's,2
hill's like,2
like lauryn,2
lauryn until,2
starts coming,2
down pouring,2
pouring chill,2
umbrella my,2
finger waves,2
waves be,2
be dazed,2
dazed they,2
like humpty,2
humpty chumpy,2
chumpy i,2
he dump,2
dump me,2
soul sistas,2
sista soul,2
soul sista,2
joe you,2
marmalade lil,2
moi lil,2
kim yea,2
pink he,2
her boudoir,2
satin sheets,2
ya yea,2
marmalade voulez,2
cats out,2
wear high,2
shoes get,2
time c'mon,2
hey touch,2
dada da,2
c'mon uh,2
hey uh,2
from i'mma,2
is ending,2
is thirsty,2
missy exclusive,2
maker serious,2
man line,2
weak when,2
don't swing,2
swing from,2
here whatchu,2
maker line,2
rock if,2
don king,2
bling bling,2
backwards this,2
that whatchu,2
the d.j,2
share him,2
can't ya,2
and doin,2
short skirts,2
streets yeah,2
got missy,2
tim and,2
zebras and,2
a monkey,2
talk what,2
ain't yours,2
like toast,2
don't brag,2
better calm,2
sound right,2
nigga by,2
paid him,2
him any,2
a cd,2
swamp with,2
these rumors,2
milli vanilli,2
ghetto motherfuckers,2
motherfuckers uh,2
uh hey,2
hey are,2
oh check,2
i'm impressed,2
impressed can,2
won't settle,2
toy tote,2
i'll cook,2
cook boy,2
more i'ma,2
fly girl,2
visa is,2
the skate,2
skate are,2
you ridin,2
date come,2
don't dis,2
don't trick,2
trick me,2
hook em,2
some boyz,2
boyz like,2
visa yo,2
i'ma dig,2
yo pockets,2
pockets dig,2
yo wallets,2
wallets money,2
i'm foundin,2
foundin yea,2
heart poundin,2
poundin you,2
boy drive,2
drop boy,2
you treatin,2
treatin these,2
these diamonds,2
diamonds i'm,2
needin make,2
want won't,2
like instantly,2
instantly where,2
ooh yea,2
my boyz,2
boyz i,2
hey pussy,2
men have,2
man coz,2
coz he,2
knows mine's,2
mine's is,2
keeps staying,2
gushy stuff,2
that's good,2
missy uhh,2
motherfucking club,2
club heads,2
me aaaaoow,2
aaaaoow missy,2
missy people,2
people gangstas,2
and pimps,2
people smokin,2
smokin that,2
that deeper,2
deeper reefer,2
reefer up,2
wit speakers,2
speakers i,2
some base,2
and tweeters,2
tweeters dj,2
jockin needle,2
needle sweat,2
fever call,2
illest diva,2
diva yo,2
get lucked,2
lucked up,2
up someone,2
your rubber,2
rubber show,2
love strip,2
socks missy,2
party's jumpin,2
jumpin i,2
shy let,2
wear you,2
juice let's,2
go x,2
x it,2
music's bangin,2
bangin way,2
dance behind,2
control make,2
me grind,2
grind my,2
hips make,2
waist when,2
music comes,2
away hook,2
motherfucking people,2
my ecstasy,2
ecstasy people,2
bar now,2
buying drinks,2
some ecstasy,2
score mr,2
dj can,2
joint once,2
i'm look,2
missy freak,2
back freak,2
back uno,2
tres eve,2
eve can't,2
plans all,2
night liquored,2
liquored up,2
dance drunk,2
breath stink,2
stink freaky,2
freaky with,2
hands cocky,2
cocky with,2
mouth please,2
please like,2
fan can't,2
light givin,2
side eye,2
eye like,2
fight philly,2
philly known,2
for boxing,2
boxing bitch,2
right can't,2
dj fuckin,2
song know,2
long cuttin,2
long high,2
high fore,2
there now,2
is blown,2
blown can't,2
ain't jumpin,2
want cats,2
fun take,2
fun see,2
over make,2
nigga run,2
run uh,2
uh hook,2
been just,2
an unknown,2
for cover,2
ooh pass,2
pretty boy,2
rectum i,2
what's happ'nin,2
hypnotic in,2
go bump,2
beat here,2
seconds to,2
like most,2
wanna brag,2
toast i,2
make toast,2
bacon and,2
french toast,2
rain do,2
style can't,2
be dupilcated,2
dupilcated or,2
or recycled,2
recycled this,2
sick individual,2
individual sick,2
sick tape,2
tape volume,2
volume 2,2
that cognac,2
cognac step,2
deep till,2
sleep count,2
count sheep,2
sheep wake,2
wake ya,2
fucking all,2
how freak,2
bitches act,2
ain't soba,2
soba word,2
i'm tore,2
tore up,2
up sure,2
off tell,2
off tipsy,2
good black,2
black dudes,2
dudes got,2
big woods,2
woods into,2
fronting stop,2
fronting hey,2
type your,2
type 5'2,2
5'2 and,2
jeans real,2
my curves,2
curves they,2
they swerve,2
swerve so,2
superb my,2
serve we,2
shit wanna,2
wanna pull,2
hair break,2
right money,2
money might,2
might sit,2
lap back,2
fact the,2
freaks love,2
slapped suck,2
rub i,2
touched look,2
y'all making,2
blush i'm,2
i'm enough,2
push wanna,2
that tush,2
tush in,2
bush don't,2
he glittas,2
glittas so,2
many karats,2
karats they,2
like crittas,2
crittas and,2
flashlight to,2
see up,2
nigga hype,2
mic we,2
shit any,2
any hustler's,2
hustler's in,2
party y'all,2
y'all hell,2
pimp let,2
ya party,2
hard hell,2
oh strippers,2
strippers take,2
off hell,2
ya y'all,2
y'all superstars,2
superstars y'all,2
no bodyguards,2
bodyguards hell,2
ya nigga,2
bow guard,2
guard a,2
rappers fake,2
fake way,2
hard pull,2
car where,2
at freaks,2
at da,2
da bar,2
da hard,2
hard drinks,2
want beef,2
beef don't,2
superstar i,2
clutch see,2
me bounce,2
bounce my,2
butt misdemeanor,2
misdemeanor too,2
oh represent,2
act before,2
to makin,2
makin them,2
makin why'all,2
make why'all,2
we drop,2
pistol by,2
say rrr,2
rrr whatcha,2
do rrr,2
rrr when,2
club rrr,2
smooth motherfucker,2
zah zay,2
zah zah,2
man gotta,2
timbaland man,2
be damn,2
wack mc's,2
bump chorus,2
bump i'm,2
microphone i'm,2
stupid fresh,2
fresh that's,2
on sucka,2
sucka mc's,2
mc's come,2
come new,2
game swear,2
swear ya,2
ya hip-hop,2
shantay was,2
was live,2
slow chorus,2
cut cut-see,2
cut-see you-see,2
you-see you,2
missy come,2
tracks oh,2
deep can,2
this black,2
the engineer,2
knee on,2
sword fights,2
your mask,2
writing writing,2
rhymes everyday,2
everyday don't,2
friends be,2
bees from,2
we scratch,2
scratch our,2
black hole,2
of steam,2
pools that,2
to hot,2
count down,2
x2 my,2
good feeling,2
shake show,2
shake see,2
shake they,2
to flirt,2
door door,2
do milkshake,2
milkshake go,2
you bend,2
then then,2
again one,2
ain't turnin,2
old donkey,2
donkey oh,2
tight skirt,2
skirt on,2
could he,2
tag it,2
a semi,2
my sleeves,2
clock don't,2
bar what,2
yi yo,2
yo yippe,2
yi yi,2
yi yay,2
flame she's,2
uh hit,2
thing same,2
cold the,2
grill why,2
live missy,2
yeah missy,2
time third,2
moved you,2
in took,2
grill can,2
will cause,2
me where's,2
dough give,2
me clothes,2
clothes no,2
for talking,2
talking have,2
dough where's,2
money where's,2
big boi,2
to entertain,2
missy we,2
that lame,2
d all,2
thee and,2
go boy,2
fantasize let's,2
he cute,2
cute he,2
fresh he,2
balla he's,2
he fine,2
fine he,2
me patron,2
patron he,2
my boo,2
he my,2
nookie is,2
his is,2
up yes,2
yes turn,2
an exclusive,2
bury my,2
you'll lose,2
sayin nothin,2
of beer,2
with young,2
young duck,2
ladies with,2
you'r looking,2
a bolla,2
shorty where,2
be flossing,2
flossing everyday,2
gone rock,2
rock that,2
cuter bet,2
the duck,2
till dark,2
blunt spark,2
spark let,2
till dusk,2
gon we,2
gon light,2
missy why,2
i good,2
girls you've,2
needed it,2
sign say,2
911 or,2
phone i'll,2
wanna date,2
date no,2
no if's,2
if's ands,2
or waits,2
waits it's,2
over babe,2
magoo magoo,2
doubt when,2
steal but,2
you disrespect,2
911 don't,2
dat is,2
who dat,2
cling cling,2
no worry,2
we or,2
bang to,2
lies so,2
so slick,2
party brrah,2
is somethin,2
all came,2
aah yeah,2
me aah,2
dun dun,2
bust his,2
hell a,2
a cock,2
y'all suspect,2
suspect hoe's,2
rhythm i'm,2
timbaland slap,2
my picture,2
as men,2
melon pronto,2
said slap,2
upper cut,2
this still,2
to hope,2
chances are,2
missy in,2
nigga talk,2
timbaland nigga,2
know nigga,2
kinda hot,2
slap all,2
your knogen,2
havin trouble,2
faith i,2
chick you,2
be boy,2
real early,2
mommy let,2
wheels in,2
faster then,2
yea mommy,2
an get,2
lick her,2
he broke,2
information for,2
god uh,2
beautiful smile,2
old songs,2
doing our,2
too cause,2
a safer,2
life be,2
missy it,2
wasn't your,2
of tunes,2
haaa i,2
heee haaa,2
slurp me,2
you hadn't,2
this dutch,2
the heee,2
heee i,2
the haaaa,2
haaaa i,2
the haa,2
fade you,2
clothes don't,2
my east,2
side people,2
my west,2
sat home,2
home crying,2
these fellows,2
fellows shake,2
like jello,2
door my,2
who always,2
ya'll know,2
motherfuckin music,2
up motherfuckers,2
up stop,2
crack to,2
can't accept,2
accept me,2
i'm creative,2
the in,2
the martin,2
carry us,2
my neighbors,2
if yeah,2
yeah makin,2
keep yeah,2
yeah clothes,2
sell yeah,2
yeah lil,2
yeah wheels,2
745 no,2
no license,2
license to,2
gotta home,2
ride fuck,2
like david,2
alright this,2
myself it's,2
dealio can,2
butterflies oh,2
not reality,2
more creative,2
your shades,2
me tho,2
tho you,2
em round,2
shots time,2
dance hey,2
frontin blaaah,2
like turpentine,2
boys won't,2
up easy,2
easy now,2
hot let's,2
down watch,2
chorus music,2
that pep,2
the pep,2
screaming and,2
and shaking,2
move ellen,2
team be,2
job i,2
basketball bounce,2
it clappers,2
stop clappers,2
stomp uptown,2
not stopping,2
your bottom,2
that turn,2
whoa there,2
boy what's,2
rhymes yo,2
hopin you,2
do give,2
together chorus,2
dangerous and,2
many so,2
none left,2
your funny,2
funny bone,2
can lose,2
nobody sit,2
and judge,2
cause some,2
woman every,2
united we,2
read between,2
ecstasy it,2
guts and,2
divine it,2
sweet my,2
ecstasy everybody,2
somethin feel,2
like makin,2
do ecstasy,2
u cause,2
me she'd,2
go long,2
ago my,2
can lean,2
a bolder,2
bitch jay-z,2
alone while,2
wiped her,2
whores on,2
hell can,2
i'm leanin,2
passenger side,2
acting so,2
till no,2
left when,2
yo uh,2
smooth chick,2
chick i'm,2
cool chick,2
chick i,2
gats but,2
i'm quick,2
drinking up,2
yo boo,2
x2 music,2
became so,2
so personal,2
nowhere nowhere,2
chains cause,2
match we,2
lifetime for,2
you tough,2
tough i'm,2
bitch dope,2
fuck sho,2
nuff i'm,2
i'm guaranteed,2
guaranteed no,2
no diggities,2
diggities fight,2
fucking enemies,2
there's fucking,2
fucking ten,2
ten of,2
sending these,2
these blows,2
blows blows,2
blows hoes,2
hoes want,2
like hydro,2
suck timbaland's,2
timbaland's bone,2
you barking,2
barking in,2
background fido,2
fido i,2
go scoop,2
scoop lil,2
kim me,2
she her,2
her them,2
gets high,2
tunnel they,2
lexus coming,2
bass rumbling,2
rumbling they,2
myself sick,2
so motherfucking,2
motherfucking bad,2
titties are,2
blown chorus,2
plenty yeah,2
styles the,2
diggy my,2
style my,2
hmm hmm,2
diggy i'm,2
cards like,2
like sprint,2
sprint can't,2
i'm low,2
like timb,2
timb ladies,2
and gents,2
gents dogs,2
dogs cats,2
babies whoever,2
whoever but,2
you croak,2
croak from,2
the rabies,2
rabies swayze,2
swayze maybe,2
fucking shame,2
shame i'm,2
the dane,2
dane mane,2
mane on,2
main if,2
fucking light,2
must burn,2
the pro,2
pro who,2
rock shows,2
shows after,2
after shows,2
shows when,2
hurt like,2
cold souls,2
souls my,2
style polishes,2
polishes like,2
like cats,2
cats nigga,2
your stanky,2
stanky ass,2
ass well,2
sorry sam,2
sam god,2
ain't family,2
you hounding,2
hounding me,2
me pounding,2
pounding me,2
you bore,2
bore me,2
me lordy,2
these groupies,2
groupies sorry,2
sorry cutie,2
cutie why,2
your bootie,2
bootie cause,2
one lil,2
kim the,2
beam the,2
the misdemean,2
misdemean nigga,2
nigga queen,2
queen whoomp,2
whoomp we,2
we tag,2
team so,2
we melt,2
dick riding,2
riding dreams,2
of smoking,2
a california,2
california blunt,2
lyrics to,2
then rza,2
rza now,2
style let,2
about missy's,2
missy's style,2
style chorus,2
hey timbaland,2
timbaland be,2
kim be,2
brat be,2
shit busta,2
shit 702,2
702 talk,2
aaliyah talk,2
shit ginuwine,2
ginuwine be,2
and total,2
total be,2
shit maganoo,2
maganoo and,2
st nick,2
nick we,2
jimmy talking,2
the fliest,2
alright once,2
loving so,2
it myself,2
c'mon i,2
works for,2
feelin all,2
you aren't,2
women do,2
my concentration,2
cos i'm,2
nasty they,2
they bet,2
suck their,2
craig mack,2
this jam,2
pound i,2
sista it's,2
course i,2
lonely now,2
feeds the,2
to stroke,2
like spaghetti,2
worthy for,2
drive around,2
at right,2
broke just,2
broke cause,2
folks we,2
buy boats,2
broke bum,2
fake rolex,2
just check,2
names but,2
gonna bring,2
carry guns,2
guns kick,2
saying chorus,2
i'm diggin,2
oh c'mon,2
baby mommy,2
mommy you,2
oui you,2
mr young,2
weave and,2
sex was,2
was grown,2
grown he,2
don't bitch,2
bitch then,2
play like,2
your keys,2
a perm,2
me nice,2
would buy,2
rough hey,2
puff hold,2
round break,2
up scream,2
scream loud,2
loud black,2
let's fuck,2
fuck nine,2
five do,2
tired cause,2
not lose,2
apples and,2
piggidy piggidy,2
this hot,2
to gimme,2
body go,2
other state,2
resist if,2
legit we,2
we confident,2
real with,2
bet and,2
object ain't,2
you nigga's,2
nigga's gon,2
too to,2
huh if,2
um hmm,2
places i've,2
songs i've,2
can't down,2
so petrified,2
eh he,2
maybe once,2
addictive missy,2
y'all sick,2
songs y'all,2
hearing on,2
timbaland gon,2
heard before-oh,2
before-oh it's,2
like drinking,2
drinking liquor,2
liquor or,2
weed or,2
or x,2
x whatever,2
whatever does,2
best my,2
beats are,2
addictive tweet,2
missy see,2
you're bout,2
up tweet,2
tweet you,2
need drugs,2
weed missy,2
ain't smoking,2
that stank,2
stank shit,2
dashboard tweet,2
krunk though,2
though well,2
well pop,2
this cd,2
addictive my,2
addictive man,2
man bump,2
this ballad,2
ballad shit,2
she's ah,2
beat bitin,2
who ooh,2
cannot stand,2
best not,2
never ready,2
rowdy let,2
hear y'all,2
y'all loudly,2
loudly keep,2
high niggas,2
niggas round,2
y'all work,2
i'm super,2
is timbaland,2
east ooh,2
west south,2
is stop,2
the abyss,2
gets buckwild,2
real something,2
feel son,2
son load,2
raw deal,2
deal son,2
always wondered,2
will now,2
the gargon,2
the meth,2
rope the,2
that won,2
won that,2
the draw,2
bank to,2
be hazardous,2
fuckin cut,2
you kneel,2
funk mmm,2
beware of,2
it wide,2
write your,2
more work,2
slide want,2
boys not,2
dog in,2
your party,2
dime a,2
dozen and,2
meet up,2
night who,2
must respect,2
grass but,2
a mister,2
he's like,2
go guess,2
it walk,2
duck with,2
stop got,2
you second,2
second but,2
we hitmakin,2
hitmakin hitbreakin,2
hitbreakin partyshakin,2
partyshakin innovative,2
innovative groundbreakin,2
groundbreakin so,2
so creative,2
creative we,2
most anticipated,2
she ya,2
i brang,2
straight off,2
eat ya,2
competition you,2
you skip,2
nobody here,2
talkin i'll,2
second guess,2
licking my,2
takin him,2
him home,2
know missy,2
of breaking,2
hey cause,2
just spread,2
stand about,2
minute hold,2
her left,2
mind man,2
your telling,2
same to,2
buyin her,2
her drinks,2
that true,2
was calling,2
calling when,2
some pictures,2
playing us,2
us playing,2
goin bout,2
remix no,2
bounce now,2
fun crystal,2
crystal poppin,2
got junkin,2
junkin all,2
tall tree,2
swift wind,2
wind sweeping,2
valley oh,2
clearly if,2
eagle oh,2
lion down,2
hero if,2
greatest in,2
i'll reign,2
will reign,2
will notice,2
notice a,2
darkness i'll,2
i'll shine,2
of sucesss,2
sucesss reflect,2
reflect in,2
tunnel can,2
gold he's,2
needs i,2
because i've,2
if mami,2
up beside,2
ball for,2
mall for,2
fly for,2
ladies hot,2
ladies pop,2
pop bub,2
bub for,2
ladies chorus,2
or ask,2
happen we,2
one's to,2
thing sing,2
ok if,2
victims are,2
feeling pain,2
gonna lie,2
this together,2
think nobody,2
nowhere and,2
to preach,2
side no,2
listen it's,2
a.m i'm,2
some bill,2
two way,2
tv down,2
a squeaky,2
squeaky sound,2
on upstairs,2
upstairs yeah,2
else lives,2
here bomp,2
bomp as,2
stair ways,2
ear screamin,2
wild all,2
me explain,2
name son,2
whenever i'd,2
sky sometimes,2
standin it,2
done walked,2
walked for,2
cryin dead,2
wind heard,2
free whoa,2
whoa now,2
my battle,2
battle all,2
gone downtown,2
a rushed,2
rushed crowd,2
racin for,2
no finish,2
mountains mountains,2
free somehow,2
my beginning,2
beginning stepped,2
stepped right,2
then faith,2
faith became,2
it's sayin,2
sayin sayin,2
yeah won't,2
free hey,2
shinin somewhere,2
clouds it's,2
shinin take,2
shinin fear,2
world's turnin,2
turnin the,2
clouds movin,2
movin the,2
sun shinin,2
shinin if,2
guy can,2
home rainbow,2
rainbow pot,2
light somewhere,2
heaven over,2
you slip,2
song some,2
sinking to,2
should one,2
i'm facing,2
alone whoa,2
back never,2
honest and,2
you accept,2
realize how,2
flirt now,2
probably would,2
chi and,2
ain't gettin,2
gettin no,2
and askin,2
flirt when,2
she probably,2
was checkin,2
pullin on,2
but it'll,2
to club,2
like girl,2
i'm flirt,2
whether i'm,2
hey shawty,2
kelly when,2
just keepin,2
gon flirt,2
tall yeah,2
mmm and,2
tough oh,2
the valley's,2
believe hey,2
every block,2
long years,2
this thug,2
trade in,2
em honey,2
sayin boy,2
morning of,2
on easter,2
why to,2
your stress,2
further questions,2
my test,2
test happy,2
turning oh,2
all stepping,2
stepping keep,2
us stepping,2
stepping happy,2
music grooving,2
keep smiling,2
smiling cause,2
dressed and,2
dressed i,2
we're partying,2
but happy,2
about happy,2
alright uh,2
rules you,2
stroll step,2
people happy,2
god love,2
myself love,2
woman respect,2
a person,2
the health,2
health club,2
that hatin,2
and front,2
can achieve,2
victory when,2
dion no,2
no mountain's,2
some climbing,2
climbing faith,2
faith no,2
no river's,2
river's too,2
wide for,2
across all,2
pray r,2
fears cast,2
chorus celine,2
dion r,2
kelly i'll,2
your cloud,2
sky i'll,2
voices when,2
near it,2
angel r,2
your tear,2
time seek,2
seek me,2
still lonely,2
lonely it,2
day celine,2
fears just,2
just cast,2
storm celine,2
dion i'll,2
side r,2
kelly grace,2
grace will,2
us safe,2
survive celine,2
your end,2
near end,2
near don't,2
dare give,2
trust beyond,2
skies chorus,2
chorus repeats,2
mouth cookie,2
cookie cookie,2
you holler,2
star your,2
cookie jar,2
tom ford,2
beg no,2
and anytime,2
song while,2
you're listening,2
followed me,2
indebted and,2
indebted to,2
she filled,2
real yea,2
she's given,2
loves loves,2
is cool,2
convince me,2
whispering nobody,2
lovers is,2
yeah while,2
while making,2
it nobody,2
his fancy,2
fancy car,2
low nobody,2
low no,2
what partying,2
partying is,2
fun yeah,2
step the,2
away happy,2
smiles upon,2
upon our,2
baby did,2
letter when,2
card my,2
letter girl,2
hope these,2
according to,2
near or,2
ladies sing,2
i'ma switch,2
i'll disappear,2
club so,2
call she,2
elbows to,2
comfy baby,2
my chin,2
are more,2
woo so,2
me dedicating,2
yeah she's,2
wear i,2
o'clock and,2
party's just,2
your guy,2
nice you'll,2
alright like,2
you many,2
many lovers,2
song a,2
sun after,2
ever more,2
more i'll,2
whole life's,2
been full,2
joy every,2
wanna snap,2
fingers clap,2
step from,2
alright some,2
love woo,2
it groove,2
alright listen,2
step side,2
side round,2
round dip,2
now separate,2
separate bring,2
love slide,2
snap snap,2
baby clap,2
wanna step,2
love listen,2
love let's,2
ooh turn,2
woo i'm,2
satisfy you,2
play do,2
gonna fulfill,2
that bump,2
go you'll,2
twelve and,2
bit just,2
everything going,2
my just,2
stroking you,2
baby whether,2
eleven twelve,2
i'm come,2
more tickets,2
tickets no,2
the sorry,2
one people,2
climb and,2
marched on,2
your victory,2
with hope,2
showed us,2
losing sight,2
our hope,2
dying you,2
i baby,2
to l.a,2
l.a then,2
then press,2
earth can,2
when melodies,2
melodies are,2
my regret,2
you whitney,2
one above,2
woman should,2
have sworn,2
baby seems,2
seems just,2
there lady,2
ma like,2
that lovin,2
freakin it,2
ya wil'in,2
wil'in out,2
back o,2
car girl,2
screamin fiesta,2
fiesta body,2
language sayin,2
mean well,2
lovin back,2
so freaky,2
freaky tonight,2
here lady,2
ecstasy is,2
any unexpected,2
unexpected positions,2
positions bring,2
secret fantasies,2
fantasies you,2
fulfill as,2
the rays,2
rays from,2
wakes me,2
and kisses,2
so stupid,2
stay that,2
shh shh,2
sound or,2
water i'm,2
an oscar,2
throws her,2
comes through,2
closet he,2
and looks,2
looks behind,2
says baby,2
bitch say,2
now had,2
for example,2
song mr,2
feel thugged,2
spending with,2
ball ballers,2
booty feelin,2
around put,2
what i'mma,2
i'mma say,2
protected by,2
fear these,2
own dues,2
dues with,2
own pennies,2
me tough,2
blocks yeah,2
open you,2
promise go,2
thing again,2
again promise,2
promise sounds,2
so freakin,2
my degree,2
oh nothing,2
key that,2
when trouble,2
keeping it,2
mm now,2
now hold,2
no maybe,2
we ought,2
here somewhere,2
mm hmm,2
very busy,2
telling my,2
through really,2
truth it,2
head held,2
long in,2
storm sometimes,2
on hang,2
head god,2
yes that's,2
pregnant girl,2
playa so,2
straight until,2
bear my,2
she's more,2
little trip,2
ready babe,2
pregnant get,2
like heaven's,2
uh-uh you,2
not cheap,2
can hop,2
big home,2
heart desires,2
me truly,2
you brighten,2
i'm mighty,2
that heaven,2
saying so,2
car one,2
the express,2
express lane,2
lane rollin,2
rollin on,2
freeway and,2
rings then,2
floor felt,2
felt on,2
backseat see,2
drinking while,2
driving never,2
this truck,2
truck now,2
now doctor,2
it family,2
family said,2
said make,2
funeral arrangements,2
arrangements unplug,2
machine he's,2
voice said,2
